"StuID","TotalAmt","LastUpdatedDate"
"5207","0","2021-01-18 00:00:00"
"5208","9000","2021-01-19 00:00:00"
"5209","1200","2021-01-19 00:00:00"
"5210","8700","2021-01-19 00:00:00"
"5211","6200","2021-01-19 00:00:00"
"5212","1200","2021-01-19 00:00:00"
"5213","6200","2021-01-19 00:00:00"
"5214","6200","2021-01-19 00:00:00"
"5215","6200","2021-01-20 00:00:00"
"5216","2500","2021-01-20 00:00:00"
"5217","1200","2021-01-20 00:00:00"
"5218","1200","2021-01-20 00:00:00"
"5219","8700","2021-01-21 00:00:00"
"5220","1200","2021-01-21 00:00:00"
"5221","5500","2021-01-21 00:00:00"
"5222","5500","2021-01-21 00:00:00"
"5223","6500","2021-01-21 00:00:00"
"5224","1200","2021-01-21 00:00:00"
"5225","6500","2021-01-22 00:00:00"
"5226","6500","2021-01-22 00:00:00"
"5227","6200","2021-01-22 00:00:00"
"5228","8700","2021-01-22 00:00:00"
"5229","1200","2021-01-27 00:00:00"
"5230","3700","2021-01-27 00:00:00"
"5231","1200","2021-01-27 00:00:00"
"5232","1200","2021-01-29 00:00:00"
"5233","1500","2021-01-30 00:00:00"
"5234","6500","2021-01-30 00:00:00"
"5235","6200","2021-01-30 00:00:00"
"5236","6500","2021-02-02 00:00:00"
"5237","6200","2021-02-04 00:00:00"
"5238","1200","2021-02-04 00:00:00"
"5239","4500","2021-02-04 00:00:00"
"5240","6200","2021-02-05 00:00:00"
"5241","6500","2021-02-05 00:00:00"
"5242","1200","2021-02-08 00:00:00"
"5243","1200","2021-02-08 00:00:00"
"5244","6500","2021-02-08 00:00:00"
"5245","2500","2021-02-08 00:00:00"
"5246","1200","2021-02-08 00:00:00"
"5247","1200","2021-02-09 00:00:00"
"5248","4000","2021-02-09 00:00:00"
"5249","1200","2021-02-11 00:00:00"
"5250","6500","2021-02-11 00:00:00"
"5251","1200","2021-02-11 00:00:00"
"5252","6200","2021-02-11 00:00:00"
"5253","8700","2021-02-12 00:00:00"
"5254","0","2021-02-12 00:00:00"
"5255","1200","2021-02-12 00:00:00"
"5256","6500","2021-02-12 00:00:00"
"5257","6500","2021-02-13 00:00:00"
"5258","6500","2021-02-13 00:00:00"
"5259","1200","2021-02-13 00:00:00"
"5260","0","2021-02-15 00:00:00"
"5261","1200","2021-02-16 00:00:00"
"5262","6500","2021-02-16 00:00:00"
"5263","6200","2021-02-16 00:00:00"
"5264","6200","2021-02-18 00:00:00"
"5265","1200","2021-02-19 00:00:00"
"5266","1000","2021-02-19 00:00:00"
"5267","6200","2021-02-19 00:00:00"
"5268","3000","2021-02-20 00:00:00"
"5269","0","2021-02-22 00:00:00"
"5270","6500","2021-02-23 00:00:00"
"5271","6200","2021-02-23 00:00:00"
"5272","1500","2021-02-24 00:00:00"
"5273","0","2021-02-24 00:00:00"
"5274","0","2021-02-24 00:00:00"
"5275","12500","2021-02-24 00:00:00"
"5276","2000","2021-02-25 00:00:00"
"5277","8700","2021-02-27 00:00:00"
"5278","6500","2021-02-27 00:00:00"
"5279","6200","2021-02-27 00:00:00"
"5280","6200","2021-03-02 00:00:00"
"5281","0","2021-03-03 00:00:00"
"5282","0","2021-03-04 00:00:00"
"5283","0","2021-03-04 00:00:00"
"5284","6500","2021-03-04 00:00:00"
"5285","0","2021-03-05 00:00:00"
"5286","0","2021-03-05 00:00:00"
"5287","9000","2021-03-08 00:00:00"
"5288","6500","2021-03-08 00:00:00"
"5289","8700","2021-03-10 00:00:00"
"5290","3000","2021-03-10 00:00:00"
"5291","1200","2021-03-11 00:00:00"
"5292","1200","2021-03-11 00:00:00"
"5293","1200","2021-03-13 00:00:00"
"5294","2000","2021-03-13 00:00:00"
"5295","8700","2021-03-13 00:00:00"
"5296","2500","2021-03-16 00:00:00"
"5297","8700","2021-03-16 00:00:00"
"5298","6500","2021-03-16 00:00:00"
"5299","9000","2021-03-20 00:00:00"
"5300","2500","2021-03-22 00:00:00"
"5301","8700","2021-03-23 00:00:00"
"5302","6500","2021-03-24 00:00:00"
"5303","9000","2021-03-25 00:00:00"
"5304","1200","2021-03-25 00:00:00"
"5305","9000","2021-03-25 00:00:00"
"5306","6500","2021-03-26 00:00:00"
"5307","9000","2021-03-26 00:00:00"
"5308","6500","2021-03-29 00:00:00"
"5309","8700","2021-03-31 00:00:00"
"5310","3000","2021-03-31 00:00:00"
"5311","2000","2021-04-01 00:00:00"
"5312","2500","2021-04-03 00:00:00"
"5313","5500","2021-04-03 00:00:00"
"5314","8700","2021-04-07 00:00:00"
"5315","2500","2021-04-20 00:00:00"
"5316","9000","2021-05-06 00:00:00"
"5317","3000","2021-05-07 00:00:00"
"5318","0","2021-05-10 00:00:00"
"5319","8500","2021-05-13 00:00:00"
"5320","6500","2021-05-13 00:00:00"
"5321","3000","2021-05-18 00:00:00"
"5322","9000","2021-05-24 00:00:00"
"5323","8700","2021-05-24 00:00:00"
"5324","9000","2021-05-31 00:00:00"
"5325","0","2021-06-03 00:00:00"
"5326","0","2021-06-03 00:00:00"
"5327","4500","2021-06-04 00:00:00"
"5328","8700","2021-06-04 00:00:00"
"5329","9000","2021-06-04 00:00:00"
"5330","8200","2021-06-08 00:00:00"
"5331","8700","2021-06-10 00:00:00"
"5332","6500","2021-06-21 00:00:00"
"5333","4500","2021-06-21 00:00:00"
"5334","8700","2021-06-21 00:00:00"
"5335","9000","2021-06-21 00:00:00"
"5336","8200","2021-06-21 00:00:00"
"5337","8700","2021-06-22 00:00:00"
"5338","2500","2021-06-24 00:00:00"
"5339","2200","2021-06-24 00:00:00"
"5340","9000","2021-06-26 00:00:00"
"5341","9000","2021-06-28 00:00:00"
"5342","8700","2021-06-30 00:00:00"
"5343","9000","2021-06-30 00:00:00"
"5344","4500","2021-07-01 00:00:00"
"5345","8700","2021-07-02 00:00:00"
"5346","6200","2021-07-02 00:00:00"
"5347","6500","2021-07-03 00:00:00"
"5348","6200","2021-07-03 00:00:00"
"5349","8700","2021-07-03 00:00:00"
"5350","6200","2021-07-05 00:00:00"
"5351","6500","2021-07-05 00:00:00"
"5352","6500","2021-07-05 00:00:00"
"5353","4500","2021-07-07 00:00:00"
"5354","9000","2021-07-12 00:00:00"
"5355","8700","2021-07-15 00:00:00"
"5356","8700","2021-07-17 00:00:00"
"5357","6500","2021-07-20 00:00:00"
"5358","6200","2021-07-20 00:00:00"
"5359","8700","2021-07-20 00:00:00"
"5360","8500","2021-07-26 00:00:00"
"5361","8700","2021-07-26 00:00:00"
"5362","5500","2021-07-26 00:00:00"
"5363","6500","2021-07-26 00:00:00"
"5364","9000","2021-07-30 00:00:00"
"5365","8700","2021-07-30 00:00:00"
"5366","8700","2021-07-30 00:00:00"
"5367","9200","2021-07-31 00:00:00"
"5368","2500","2021-07-31 00:00:00"
"5369","6200","2021-07-31 00:00:00"
"5370","6200","2021-07-31 00:00:00"
"5371","8700","2021-07-31 00:00:00"
"5372","6500","2021-08-02 00:00:00"
"5373","6200","2021-08-02 00:00:00"
"5374","9000","2021-08-05 00:00:00"
"5375","0","2021-08-05 00:00:00"
"5376","8700","2021-08-11 00:00:00"
"5377","500","2021-08-11 00:00:00"
"5378","9000","2021-08-13 00:00:00"
"5379","2500","2021-08-13 00:00:00"
"5380","8200","2021-08-16 00:00:00"
"5381","6200","2021-08-16 00:00:00"
"5382","6500","2021-08-17 00:00:00"
"5383","8700","2021-08-17 00:00:00"
"5384","0","2021-08-17 00:00:00"
"5385","8700","2021-08-17 00:00:00"
"5386","8700","2021-08-19 00:00:00"
"5387","8700","2021-08-20 00:00:00"
"5388","4000","2021-08-20 00:00:00"
"5389","6500","2021-08-21 00:00:00"
"5390","6200","2021-08-24 00:00:00"
"5391","3500","2021-08-25 00:00:00"
"5392","6200","2021-08-26 00:00:00"
"5393","6500","2021-08-26 00:00:00"
"5394","6500","2021-08-26 00:00:00"
"5395","8700","2021-08-27 00:00:00"
"5396","8700","2021-08-27 00:00:00"
"5397","9000","2021-08-28 00:00:00"
"5398","6500","2021-08-28 00:00:00"
"5399","6500","2021-08-28 00:00:00"
"5400","6500","2021-08-30 00:00:00"
"5401","9000","2021-08-30 00:00:00"
"5402","6200","2021-09-04 00:00:00"
"5403","2500","2021-09-04 00:00:00"
"5404","8300","2021-09-06 00:00:00"
"5405","7500","2021-09-09 00:00:00"
"5406","3800","2021-09-15 00:00:00"
"5407","3000","2021-09-15 00:00:00"
"5408","2500","2021-09-16 00:00:00"
"5409","8500","2021-09-16 00:00:00"
"5410","6500","2021-09-21 00:00:00"
"5411","9000","2021-09-21 00:00:00"
"5412","2500","2021-09-21 00:00:00"
"5413","9000","2021-09-21 00:00:00"
"5414","9000","2021-09-23 00:00:00"
"5415","2500","2021-09-25 00:00:00"
"5416","9000","2021-09-27 00:00:00"
"5417","2500","2021-09-28 00:00:00"
"5418","4500","2021-09-28 00:00:00"
"5419","3200","2021-09-29 00:00:00"
"5420","9000","2021-09-30 00:00:00"
"5421","9000","2021-10-01 00:00:00"
"5422","6500","2021-10-01 00:00:00"
"5423","6200","2021-10-01 00:00:00"
"5424","8700","2021-10-02 00:00:00"
"5425","8700","2021-10-06 00:00:00"
"5426","6500","2021-10-08 00:00:00"
"5427","8700","2021-10-09 00:00:00"
"5428","8700","2021-10-09 00:00:00"
"5429","8700","2021-10-09 00:00:00"
"5430","9000","2021-10-09 00:00:00"
"5431","8500","2021-10-09 00:00:00"
"5432","6500","2021-10-11 00:00:00"
"5433","8700","2021-10-11 00:00:00"
"5434","2500","2021-10-12 00:00:00"
"5435","3000","2021-10-12 00:00:00"
"5436","8700","2021-10-13 00:00:00"
"5437","6500","2021-10-13 00:00:00"
"5438","9000","2021-10-13 00:00:00"
"5439","6500","2021-10-14 00:00:00"
"5440","9000","2021-10-19 00:00:00"
"5441","9000","2021-10-19 00:00:00"
"5442","9000","2021-10-19 00:00:00"
"5443","9000","2021-10-19 00:00:00"
"5444","9000","2021-10-20 00:00:00"
"5445","6500","2021-10-20 00:00:00"
"5446","5500","2021-10-21 00:00:00"
"5447","3000","2021-10-21 00:00:00"
"5448","6500","2021-10-21 00:00:00"
"5449","9000","2021-10-22 00:00:00"
"5450","6200","2021-10-22 00:00:00"
"5451","2500","2021-10-25 00:00:00"
"5452","11700","2021-10-26 00:00:00"
"5453","6500","2021-10-26 00:00:00"
"5454","6200","2021-10-27 00:00:00"
"5455","2500","2021-10-27 00:00:00"
"5456","9000","2021-10-27 00:00:00"
"5457","9000","2021-10-28 00:00:00"
"5458","6200","2021-10-28 00:00:00"
"5459","6200","2021-10-29 00:00:00"
"5460","6200","2021-10-29 00:00:00"
"5461","5500","2021-10-30 00:00:00"
"5462","8700","2021-11-01 00:00:00"
"5463","6500","2021-11-01 00:00:00"
"5464","6200","2021-11-02 00:00:00"
"5465","6200","2021-11-03 00:00:00"
"5466","8500","2021-11-03 00:00:00"
"5467","9000","2021-11-09 00:00:00"
"5468","9000","2021-11-10 00:00:00"
"5469","6500","2021-11-11 00:00:00"
"5470","6500","2021-11-11 00:00:00"
"5471","2500","2021-11-11 00:00:00"
"5472","6500","2021-11-11 00:00:00"
"5473","4500","2021-11-12 00:00:00"
"5474","9000","2021-11-13 00:00:00"
"5475","2000","2021-11-13 00:00:00"
"5476","9000","2021-11-16 00:00:00"
"5477","2500","2021-11-17 00:00:00"
"5478","5500","2021-11-19 00:00:00"
"5479","9000","2021-11-22 00:00:00"
"5480","8700","2021-11-22 00:00:00"
"5481","7300","2021-11-23 00:00:00"
"5482","7300","2021-11-23 00:00:00"
"5483","8700","2021-11-23 00:00:00"
"5484","9000","2021-11-23 00:00:00"
"5485","6500","2021-11-23 00:00:00"
"5486","2500","2021-11-24 00:00:00"
"5487","6500","2021-11-24 00:00:00"
"5488","9000","2021-11-26 00:00:00"
"5489","8700","2021-11-29 00:00:00"
"5490","9000","2021-11-30 00:00:00"
"5491","6500","2021-11-30 00:00:00"
"5492","9000","2021-12-01 00:00:00"
"5493","6200","2021-12-03 00:00:00"
"5494","9000","2021-12-07 00:00:00"
"5495","6500","2021-12-07 00:00:00"
"5496","8700","2021-12-07 00:00:00"
"5497","500","2021-12-11 00:00:00"
"5498","9000","2021-12-14 00:00:00"
"5499","8700","2021-12-15 00:00:00"
"5500","6500","2021-12-17 00:00:00"
"5501","9000","2021-12-20 00:00:00"
"5502","6500","2021-12-20 00:00:00"
"5503","6500","2021-12-21 00:00:00"
"5504","9000","2021-12-22 00:00:00"
"5505","6200","2021-12-24 00:00:00"
"5506","8700","2021-12-24 00:00:00"
"5507","9000","2021-12-25 00:00:00"
"5508","8400","2021-12-28 00:00:00"
"5509","4500","2021-12-30 00:00:00"
"5510","9000","2021-12-30 00:00:00"
"5511","9000","2021-12-31 00:00:00"
"5512","9000","2022-01-04 00:00:00"
"5513","9000","2022-01-04 00:00:00"
"5514","9000","2022-01-04 00:00:00"
"5515","11700","2022-01-05 00:00:00"
"5516","4500","2022-01-07 00:00:00"
"5517","6500","2022-01-10 00:00:00"
"5518","2500","2022-01-10 00:00:00"
"5519","6500","2022-01-10 00:00:00"
"5520","5500","2022-01-10 00:00:00"
"5521","6500","2022-01-11 00:00:00"
"5522","9000","2022-01-12 00:00:00"
"5523","4500","2022-01-13 00:00:00"
"5524","6500","2022-01-14 00:00:00"
"5525","6500","2022-01-14 00:00:00"
"5526","9000","2022-01-17 00:00:00"
"5527","9000","2022-01-18 00:00:00"
"5528","6200","2022-01-18 00:00:00"
"5529","6500","2022-01-18 00:00:00"
"5530","6200","2022-01-18 00:00:00"
"5531","9000","2022-01-20 00:00:00"
"5532","9000","2022-01-20 00:00:00"
"5533","9000","2022-01-21 00:00:00"
"5534","3000","2022-01-21 00:00:00"
"5535","9000","2022-01-21 00:00:00"
"5536","10500","2022-01-24 00:00:00"
"5537","6200","2022-01-25 00:00:00"
"5538","4000","2022-01-26 00:00:00"
"5539","9000","2022-01-26 00:00:00"
"5540","9000","2022-01-27 00:00:00"
"5541","9000","2022-01-28 00:00:00"
"5542","3000","2022-01-28 00:00:00"
"5543","6200","2022-01-28 00:00:00"
"5544","6500","2022-01-29 00:00:00"
"5545","2500","2022-01-29 00:00:00"
"5546","9000","2022-01-29 00:00:00"
"5547","6200","2022-02-02 00:00:00"
"5548","10000","2022-02-03 00:00:00"
"5549","9000","2022-02-04 00:00:00"
"5550","6200","2022-02-07 00:00:00"
"5551","8700","2022-02-11 00:00:00"
"5552","10700","2022-02-12 00:00:00"
"5553","6500","2022-02-12 00:00:00"
"5554","9000","2022-02-14 00:00:00"
"5555","6500","2022-02-17 00:00:00"
"5556","2500","2022-02-21 00:00:00"
"5557","8700","2022-02-21 00:00:00"
"5558","6500","2022-02-21 00:00:00"
"5559","6500","2022-02-21 00:00:00"
"5560","6500","2022-02-22 00:00:00"
"5561","6500","2022-02-22 00:00:00"
"5562","8700","2022-02-22 00:00:00"
"5563","6500","2022-02-24 00:00:00"
"5564","9000","2022-02-24 00:00:00"
"5565","8700","2022-02-25 00:00:00"
"5566","6500","2022-02-25 00:00:00"
"5567","6500","2022-02-28 00:00:00"
"5568","9000","2022-02-28 00:00:00"
"5569","7500","2022-02-28 00:00:00"
"5570","9000","2022-02-28 00:00:00"
"5571","10700","2022-03-02 00:00:00"
"5572","6500","2022-03-02 00:00:00"
"5573","6500","2022-03-02 00:00:00"
"5574","0","2022-03-02 00:00:00"
"5575","9000","2022-03-03 00:00:00"
"5576","3000","2022-03-03 00:00:00"
"5577","8700","2022-03-07 00:00:00"
"5578","9000","2022-03-07 00:00:00"
"5579","6500","2022-03-07 00:00:00"
"5580","6500","2022-03-09 00:00:00"
"5581","6500","2022-03-19 00:00:00"
"5582","6500","2022-03-30 00:00:00"
"5583","2500","2022-03-30 00:00:00"
"5584","9000","2022-03-31 00:00:00"
"5585","6500","2022-04-02 00:00:00"
"5586","9000","2022-04-04 00:00:00"
"5587","2500","2022-04-06 00:00:00"
"5588","6500","2022-04-06 00:00:00"
"5589","6500","2022-04-11 00:00:00"
"5590","9000","2022-04-11 00:00:00"
"5591","10000","2022-04-12 00:00:00"
"5592","10000","2022-04-13 00:00:00"
"5593","9000","2022-04-14 00:00:00"
"5594","9000","2022-04-18 00:00:00"
"5595","9000","2022-04-19 00:00:00"
"5596","3500","2022-04-20 00:00:00"
"5597","2500","2022-04-21 00:00:00"
"5598","9400","2022-04-21 00:00:00"
"5599","6500","2022-04-22 00:00:00"
"5600","9000","2022-04-22 00:00:00"
"5601","6500","2022-04-23 00:00:00"
"5602","2500","2022-04-26 00:00:00"
"5603","6800","2022-04-29 00:00:00"
"5604","8400","2022-04-29 00:00:00"
"5605","6500","2022-04-29 00:00:00"
"5606","6500","2022-04-30 00:00:00"
"5607","6500","2022-05-02 00:00:00"
"5608","4500","2022-05-02 00:00:00"
"5609","6500","2022-05-02 00:00:00"
"5610","7200","2022-05-06 00:00:00"
"5611","10000","2022-05-07 00:00:00"
"5612","7500","2022-05-07 00:00:00"
"5613","7500","2022-05-07 00:00:00"
"5614","7500","2022-05-11 00:00:00"
"5615","7500","2022-05-11 00:00:00"
"5616","2500","2022-05-12 00:00:00"
"5617","7500","2022-05-16 00:00:00"
"5618","10000","2022-05-16 00:00:00"
"5619","9500","2022-05-17 00:00:00"
"5620","7500","2022-05-17 00:00:00"
"5621","3000","2022-05-17 00:00:00"
"5622","9000","2022-05-18 00:00:00"
"5623","9500","2022-05-21 00:00:00"
"5624","7200","2022-05-23 00:00:00"
"5625","7500","2022-05-23 00:00:00"
"5626","7500","2022-05-23 00:00:00"
"5627","7500","2022-05-23 00:00:00"
"5628","9500","2022-05-24 00:00:00"
"5629","2500","2022-05-24 00:00:00"
"5630","2500","2022-05-24 00:00:00"
"5631","7500","2022-05-25 00:00:00"
"5632","7500","2022-05-26 00:00:00"
"5633","7500","2022-05-26 00:00:00"
"5634","7500","2022-05-30 00:00:00"
"5635","2500","2022-05-30 00:00:00"
"5636","10000","2022-05-31 00:00:00"
"5637","7500","2022-06-01 00:00:00"
"5638","2500","2022-06-01 00:00:00"
"5639","7500","2022-06-02 00:00:00"
"5640","4000","2022-06-02 00:00:00"
"5641","7500","2022-06-02 00:00:00"
"5642","2500","2022-06-04 00:00:00"
"5643","9500","2022-06-04 00:00:00"
"5644","10000","2022-06-06 00:00:00"
"5645","10000","2022-06-06 00:00:00"
"5646","7500","2022-06-09 00:00:00"
"5647","2500","2022-06-11 00:00:00"
"5648","10000","2022-06-13 00:00:00"
"5649","10000","2022-06-14 00:00:00"
"5650","7500","2022-06-15 00:00:00"
"5651","7000","2022-06-16 00:00:00"
"5652","7000","2022-06-17 00:00:00"
"5653","10000","2022-06-17 00:00:00"
"5654","7500","2022-06-20 00:00:00"
"5655","7500","2022-06-21 00:00:00"
"5656","7500","2022-06-22 00:00:00"
"5657","2500","2022-06-24 00:00:00"
"5658","7000","2022-06-24 00:00:00"
"5659","2500","2022-06-24 00:00:00"
"5660","4500","2022-06-25 00:00:00"
"5661","7500","2022-06-27 00:00:00"
"5662","2500","2022-06-29 00:00:00"
"5663","2500","2022-06-29 00:00:00"
"5664","10000","2022-06-30 00:00:00"
"5665","7500","2022-07-01 00:00:00"
"5666","6500","2022-07-01 00:00:00"
"5667","7000","2022-07-04 00:00:00"
"5668","7500","2022-07-05 00:00:00"
"5669","7500","2022-07-05 00:00:00"
"5670","7000","2022-07-05 00:00:00"
"5671","10000","2022-07-07 00:00:00"
"5672","13300","2022-07-08 00:00:00"
"5673","7500","2022-07-08 00:00:00"
"5674","10000","2022-07-12 00:00:00"
"5675","7500","2022-07-13 00:00:00"
"5676","2500","2022-07-18 00:00:00"
"5677","10000","2022-07-18 00:00:00"
"5678","12800","2022-07-19 00:00:00"
"5679","10000","2022-07-20 00:00:00"
"5680","10000","2022-07-23 00:00:00"
"5681","10000","2022-07-25 00:00:00"
"5682","7000","2022-07-25 00:00:00"
"5683","7500","2022-07-25 00:00:00"
"5684","7500","2022-07-25 00:00:00"
"5685","9500","2022-07-25 00:00:00"
"5686","10000","2022-07-26 00:00:00"
"5687","10000","2022-07-28 00:00:00"
"5688","7000","2022-07-30 00:00:00"
"5689","2500","2022-08-01 00:00:00"
"5690","2800","2022-08-01 00:00:00"
"5691","2500","2022-08-02 00:00:00"
"5692","9500","2022-08-03 00:00:00"
"5693","7000","2022-08-03 00:00:00"
"5694","10000","2022-08-04 00:00:00"
"5695","7500","2022-08-04 00:00:00"
"5696","7500","2022-08-05 00:00:00"
"5697","7500","2022-08-05 00:00:00"
"5698","10000","2022-08-08 00:00:00"
"5699","10000","2022-08-09 00:00:00"
"5700","10000","2022-08-09 00:00:00"
"5701","10000","2022-08-11 00:00:00"
"5702","9500","2022-08-13 00:00:00"
"5703","11500","2022-08-15 00:00:00"
"5704","7000","2022-08-16 00:00:00"
"5705","7500","2022-08-17 00:00:00"
"5706","3000","2022-08-17 00:00:00"
"5707","9500","2022-08-17 00:00:00"
"5708","7000","2022-08-18 00:00:00"
"5709","7000","2022-08-22 00:00:00"
"5710","7500","2022-08-23 00:00:00"
"5711","11000","2022-08-23 00:00:00"
"5712","7000","2022-08-23 00:00:00"
"5713","12800","2022-08-26 00:00:00"
"5714","7000","2022-08-29 00:00:00"
"5715","10000","2022-08-29 00:00:00"
"5716","9500","2022-08-30 00:00:00"
"5717","2500","2022-08-30 00:00:00"
"5718","10000","2022-09-13 00:00:00"
"5719","6800","2022-09-14 00:00:00"
"5720","7500","2022-09-14 00:00:00"
"5721","7500","2022-09-14 00:00:00"
"5722","9500","2022-09-15 00:00:00"
"5723","10000","2022-09-19 00:00:00"
"5724","7500","2022-09-19 00:00:00"
"5725","7500","2022-09-21 00:00:00"
"5726","3500","2022-09-22 00:00:00"
"5727","2500","2022-09-26 00:00:00"
"5728","10000","2022-09-27 00:00:00"
"5729","7500","2022-09-28 00:00:00"
"5730","10000","2022-10-03 00:00:00"
"5731","10000","2022-10-03 00:00:00"
"5732","10000","2022-10-03 00:00:00"
"5733","7200","2022-10-07 00:00:00"
"5734","7200","2022-10-07 00:00:00"
"5735","7000","2022-10-07 00:00:00"
"5736","2500","2022-10-10 00:00:00"
"5737","10000","2022-10-10 00:00:00"
"5738","7500","2022-10-12 00:00:00"
"5739","2500","2022-10-13 00:00:00"
"5740","7200","2022-10-13 00:00:00"
"5741","7500","2022-10-18 00:00:00"
"5742","7500","2022-10-18 00:00:00"
"5743","7000","2022-10-25 00:00:00"
"5744","9500","2022-10-27 00:00:00"
"5745","7500","2022-11-04 00:00:00"
"5746","7000","2022-11-04 00:00:00"
"5747","13300","2022-11-04 00:00:00"
"5748","7500","2022-11-04 00:00:00"
"5749","2500","2022-11-04 00:00:00"
"5750","2500","2022-11-04 00:00:00"
"5751","4500","2022-11-04 00:00:00"
"5752","7500","2022-11-04 00:00:00"
"5753","7500","2022-11-07 00:00:00"
"5754","7500","2022-11-07 00:00:00"
"5755","9500","2022-11-08 00:00:00"
"5756","3000","2022-11-08 00:00:00"
"5757","3000","2022-11-10 00:00:00"
"5758","3000","2022-11-11 00:00:00"
"5759","2500","2022-11-11 00:00:00"
"5760","7500","2022-11-12 00:00:00"
"5761","2500","2022-11-16 00:00:00"
"5762","13300","2022-11-16 00:00:00"
"5763","7500","2022-11-18 00:00:00"
"5764","2000","2022-11-18 00:00:00"
"5765","7000","2022-11-19 00:00:00"
"5766","7000","2022-11-19 00:00:00"
"5767","9500","2022-11-19 00:00:00"
"5768","3000","2022-11-22 00:00:00"
"5769","3000","2022-11-22 00:00:00"
"5770","7000","2022-11-24 00:00:00"
"5771","3500","2022-11-24 00:00:00"
"5772","3000","2022-11-25 00:00:00"
"5773","2500","2022-11-28 00:00:00"
"5774","2500","2022-11-28 00:00:00"
"5775","3200","2022-11-28 00:00:00"
"5776","2500","2022-11-30 00:00:00"
"5777","2500","2022-11-30 00:00:00"
"5778","7500","2022-12-01 00:00:00"
"5779","12800","2022-12-01 00:00:00"
"5780","2000","2022-12-02 00:00:00"
"5781","7500","2022-12-02 00:00:00"
"5782","3000","2022-12-06 00:00:00"
"5783","7500","2022-12-06 00:00:00"
"5784","9500","2022-12-07 00:00:00"
"5785","7000","2022-12-07 00:00:00"
"5786","9000","2022-12-07 00:00:00"
"5787","9000","2022-12-07 00:00:00"
"5788","9500","2022-12-08 00:00:00"
"5789","8500","2022-12-12 00:00:00"
"5790","4500","2022-12-12 00:00:00"
"5791","9500","2022-12-13 00:00:00"
"5792","8000","2022-12-13 00:00:00"
"5793","7000","2022-12-13 00:00:00"
"5794","10000","2022-12-14 00:00:00"
"5795","10000","2022-12-15 00:00:00"
"5796","2000","2022-12-15 00:00:00"
"5797","10000","2022-12-20 00:00:00"
"5798","7500","2022-12-22 00:00:00"
"5799","7500","2022-12-22 00:00:00"
"5800","7000","2022-12-22 00:00:00"
"5801","7000","2022-12-23 00:00:00"
"5802","9500","2022-12-23 00:00:00"
"5804","8000","2022-12-26 00:00:00"
"5805","7000","2022-12-26 00:00:00"
"5806","4500","2022-12-26 00:00:00"
"5807","7500","2022-12-26 00:00:00"
"5808","13300","2022-12-27 00:00:00"
"5809","13300","2022-12-27 00:00:00"
"5810","8500","2022-12-28 00:00:00"
"5811","7500","2022-12-29 00:00:00"
"5812","10000","2022-12-29 00:00:00"
"5813","7500","2022-12-30 00:00:00"
"5814","13300","2022-12-30 00:00:00"
"5815","10000","2022-12-31 00:00:00"
"5816","11500","2023-01-02 00:00:00"
"5817","9500","2023-01-02 00:00:00"
"5818","10000","2023-01-02 00:00:00"
"5819","10000","2023-01-03 00:00:00"
"5820","13300","2023-01-05 00:00:00"
"5821","7500","2023-01-06 00:00:00"
"5822","7500","2023-01-06 00:00:00"
"5823","7500","2023-01-10 00:00:00"
"5824","10000","2023-01-11 00:00:00"
"5825","7500","2023-01-17 00:00:00"
"5826","7500","2023-01-17 00:00:00"
"5827","7000","2023-01-18 00:00:00"
"5828","4500","2023-01-20 00:00:00"
"5829","11500","2023-01-23 00:00:00"
"5830","7500","2023-01-25 00:00:00"
"5831","7000","2023-01-30 00:00:00"
"5832","7500","2023-01-30 00:00:00"
"5833","7500","2023-01-31 00:00:00"
"5834","7500","2023-02-02 00:00:00"
"5835","9500","2023-02-02 00:00:00"
"5836","9500","2023-02-06 00:00:00"
"5837","4500","2023-02-07 00:00:00"
"5838","7500","2023-02-08 00:00:00"
"5839","7000","2023-02-08 00:00:00"
"5840","7000","2023-02-08 00:00:00"
"5841","9500","2023-02-08 00:00:00"
"5842","6000","2023-02-09 00:00:00"
"5843","4500","2023-02-13 00:00:00"
"5844","7500","2023-02-13 00:00:00"
"5845","7500","2023-02-13 00:00:00"
"5846","10000","2023-02-15 00:00:00"
"5847","2500","2023-02-16 00:00:00"
"5848","2500","2023-02-17 00:00:00"
"5849","9500","2023-02-18 00:00:00"
"5850","8500","2023-02-21 00:00:00"
"5851","2500","2023-02-21 00:00:00"
"5852","10000","2023-02-22 00:00:00"
"5853","2500","2023-02-23 00:00:00"
"5854","2500","2023-02-23 00:00:00"
"5855","7500","2023-02-27 00:00:00"
"5856","2500","2023-02-27 00:00:00"
"5857","13300","2023-02-27 00:00:00"
"5858","3000","2023-03-01 00:00:00"
"5859","9500","2023-03-02 00:00:00"
"5860","8500","2023-03-06 00:00:00"
"5861","7000","2023-03-06 00:00:00"
"5862","2500","2023-03-06 00:00:00"
"5863","2500","2023-03-06 00:00:00"
"5864","10000","2023-03-06 00:00:00"
"5865","2500","2023-03-06 00:00:00"
"5866","9500","2023-03-06 00:00:00"
"5867","7000","2023-03-06 00:00:00"
"5868","7000","2023-03-06 00:00:00"
"5869","12800","2023-03-06 00:00:00"
"5870","9500","2023-03-09 00:00:00"
"5871","11500","2023-03-13 00:00:00"
"5872","2500","2023-03-13 00:00:00"
"5873","2500","2023-03-13 00:00:00"
